
Table0
0,0,0,0,0,0,0,0,0,
0,0,0,0.05398,0,0,0,0,0,
0,0,0.13636,0.73011,0,0,0,0,0,
0,0,0.0625,0.01705,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table1
0,0,0,0,0,0,0,0,0,
0,0,0,0.05398,0,0,0,0,0,
0,0,0.13636,0.73011,0,0,0,0,0,
0,0,0.0625,0.01705,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table2
0,0,0,0,0,0,0,0,0,
0,0,0,0.05398,0,0,0,0,0,
0,0,0.13636,0.73011,0,0,0,0,0,
0,0,0.0625,0.01705,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table3
0,0,0,0,0,0,0,0,0,
0,0,0,0.05398,0,0,0,0,0,
0,0,0.13636,0.73011,0,0,0,0,0,
0,0,0.0625,0.01705,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table4
0,0,0,0,0,0,0,0,0,
0,0,0,0.05682,0,0,0,0,0,
0,0,0.14205,0.72727,0,0,0,0,0,
0,0,0.05682,0.01705,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table5
0,0,0,0,0,0,0,0,0,
0,0,0,0.05398,0,0,0,0,0,
0,0,0.14205,0.73011,0,0,0,0,0,
0,0,0.05682,0.01705,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table6
0,0,0,0,0,0,0,0,0,
0,0,0,0.05398,0,0,0,0,0,
0,0,0.14205,0.73011,0,0,0,0,0,
0,0,0.05682,0.01705,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table7
0,0,0,0,0,0,0,0,0,
0,0,0,0.01136,0,0,0,0,0,
0,0,0.125,0.78977,0,0,0,0,0,
0,0,0.05682,0.01705,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table8
0,0,0,0,0,0,0,0,0,
0,0,0,0.01136,0,0,0,0,0,
0,0,0.125,0.78977,0,0,0,0,0,
0,0,0.05682,0.01705,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table9
0,0,0,0,0,0,0,0,0,
0,0,0,0.01136,0,0,0,0,0,
0,0,0.125,0.78977,0,0,0,0,0,
0,0,0.05682,0.01705,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table10
0,0,0,0,0,0,0,0,0,
0,0,0,0.0142,0,0,0,0,0,
0,0,0.125,0.78693,0,0,0,0,0,
0,0,0.05682,0.01705,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table11
0,0,0,0,0,0,0,0,0,
0,0,0,0.0142,0,0,0,0,0,
0,0,0.125,0.78693,0,0,0,0,0,
0,0,0.05682,0.01705,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table12
0,0,0,0,0,0,0,0,0,
0,0,0,0.0142,0,0,0,0,0,
0,0,0.125,0.78693,0,0,0,0,0,
0,0,0.05682,0.01705,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table13
0,0,0,0,0,0,0,0,0,
0,0,0,0.01705,0,0,0,0,0,
0,0,0.125,0.78409,0,0,0,0,0,
0,0,0.05682,0.01705,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table14
0,0,0,0,0,0,0,0,0,
0,0,0,0.01705,0,0,0,0,0,
0,0,0.125,0.78409,0,0,0,0,0,
