
Table0
0.00694,0,0,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table20
0.27778,0.00347,0,0.00347,0,0,0,0,0,
0,0,0,0.10764,0,0,0,0,0,
0.01389,0,0.03125,0.48611,0,0,0,0,0,
0,0,0.04167,0.02083,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table21
0.27778,0.00347,0,0.00347,0,0,0,0,0,
0,0,0,0.11111,0,0,0,0,0,
0.01389,0,0.03125,0.48264,0,0,0,0,0,
0,0,0.04167,0.02083,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table22
0.27778,0.00347,0,0.00347,0,0,0,0,0,
0,0,0,0.11111,0,0,0,0,0,
0.01389,0,0.03125,0.48264,0,0,0,0,0,
0,0,0.04167,0.02083,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table23
0.27778,0.00347,0,0.00347,0,0,0,0,0,
0,0,0,0.10417,0,0,0,0,0,
0.01389,0,0.03125,0.48958,0,0,0,0,0,
0,0,0.04167,0.02083,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table24
0.28125,0,0,0.00347,0,0,0,0,0,
0,0,0,0.10417,0,0,0,0,0,
0.01389,0,0.03125,0.48958,0,0,0,0,0,
0,0,0.04167,0.02083,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table25
0.27431,0.00694,0,0.00694,0,0,0,0,0,
0,0,0,0.10417,0,0,0,0,0,
0.01389,0,0.03125,0.48611,0,0,0,0,0,
0,0,0.04167,0.02083,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table26
0.27778,0,0,0.00694,0,0,0,0,0,
0,0,0.00347,0.10417,0,0,0,0,0,
0.01389,0,0.03125,0.48611,0,0,0,0,0,
0,0,0.04167,0.02083,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table27
0.27778,0,0,0.01042,0,0,0,0,0,
0,0,0.00347,0.09722,0,0,0,0,0,
0.01389,0,0.03125,0.48958,0,0,0,0,0,
0,0,0.04167,0.02083,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table28
0.27778,0,0,0.00347,0.00347,0,0,0,0,
0,0,0.00347,0.09375,0,0,0,0,0,
0.01389,0,0.03125,0.49653,0,0,0,0,0,
0,0,0.04167,0.02083,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table29
0.02083,0,0,0.01042,0.00694,0,0.00347,0,0,
0,0,0,0.05208,0,0,0,0,0,
0.03819,0.00694,0.29167,0.52778,0,0,0,0,0,
0,0,0.01736,0.01389,0,0,0,0,0,
0,0,0.00347,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table30
0.02083,0,0,0.01042,0.00694,0,0.00347,0,0,
0,0,0,0.05208,0,0,0,0,0,
0.03819,0.00694,0.29167,0.52778,0,0,0,0,0,
0,0,0.01736,0.01389,0,0,0,0,0,
0,0,0.00347,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table31
0.02083,0,0,0.01042,0.00694,0,0.00347,0,0,
0,0,0,0.05208,0,0,0,0,0,
0.03819,0.00694,0.29167,0.52778,0,0,0,0,0,
0,0,0.01736,0.01389,0,0,0,0,0,
0,0,0.00347,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table32
0.01736,0,0,0.01042,0.00694,0,0.00347,0,0,
0,0,0,0.04861,0,0,0,0,0,
0.04167,0.00694,0.29167,0.53125,0,0,0,0,0,
0,0,0.01736,0.01389,0,0,0,0,0,
0,0,0.00347,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table33
0.01736,0,0,0.01042,0.00694,0,0.00347,0,0,
0,0,0,0.04861,0,0,0,0,0,
0.04167,0.00694,0.29167,0.53125,0,0,0,0,0,
0,0,0.01736,0.01389,0,0,0,0,0,
0,0,0.00347,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table34
0.02431,0,0,0.01042,0.00694,0,0.00347,0,0,
0,0,0,0.05208,0,0,0,0,0,
0.04167,0,0.29167,0.52778,0,0,0,0,0,
0,0,0.01736,0.01389,0,0,0,0,0,
0,0,0.00347,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table35
0.02083,0,0,0.01042,0.00694,0,0.00347,0,0,
0,0,0,0.05208,0,0,0,0,0,
0.03819,0.00347,0.29514,0.52778,0,0,0,0,0,
0,0,0.01736,0.01389,0,0,0,0,0,
0,0,0.00347,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table36
0.02083,0,0,0.01042,0.00694,0,0.00347,0,0,
0,0,0,0.05208,0,0,0,0,0,
0.03819,0.00347,0.29514,0.52778,0,0,0,0,0,
0,0,0.01736,0.01389,0,0,0,0,0,
0,0,0.00347,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table37
0.02083,0,0,0.01042,0.00694,0,0.00347,0,0,
0,0,0,0.05556,0,0,0,0,0,
0.03819,0.00347,0.29514,0.52431,0,0,0,0,0,
0,0,0.01736,0.01389,0,0,0,0,0,
0,0,0.00347,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table38
0.02083,0,0,0.01042,0.00694,0,0.00347,0,0,
0,0,0,0.05556,0,0,0,0,0,
0.03819,0.00347,0.29514,0.52431,0,0,0,0,0,
0,0,0.01736,0.01389,0,0,0,0,0,
0,0,0.00347,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table39
0.02083,0,0,0.01042,0.00694,0,0.00347,0,0,
0,0,0,0.05556,0,0,0,0,0,
0.03819,0.00347,0.29514,0.52431,0,0,0,0,0,
0,0,0.01736,0.01389,0,0,0,0,0,
0,0,0.00347,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table40
0.01736,0,0,0.01042,0.00694,0,0.00347,0,0,
0,0,0,0.05208,0,0,0,0,0,
0.03819,0,0.30556,0.52083,0,0,0,0,0,
0,0,0.01736,0.01389,0,0,0,0,0,
0,0,0.00347,0,0,0,0,0,0,
0.01042,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table41
0.01736,0,0,0.01042,0.00694,0,0.00347,0,0,
0,0,0,0.05208,0,0,0,0,0,
0.03819,0,0.30556,0.52083,0,0,0,0,0,
0,0,0.01736,0.01389,0,0,0,0,0,
0,0,0.00347,0,0,0,0,0,0,
0.01042,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table42
0.01389,0,0.00347,0,0.01389,0.00347,0,0,0.00694,
0,0,0,0.04861,0,0,0,0,0,
0.02778,0.00347,0.3125,0.51736,0,0,0,0,0,
0,0,0.01736,0.01389,0,0,0,0,0,
0,0,0.00347,0,0.00694,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
Table43
0.00694,0.00347,0,0,0.00694,0.00347,0,0,0.00694,
0,0,0,0.04861,0,0,0,0,0,
0.02778,0.00347,0.31944,0.51736,0,0,0,0,0,
0.00694,0,0.01736,0.01389,0,0,0,0,0,
0,0,0.00347,0,0.00694,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
Table44
0.01389,0,0,0.00347,0.00347,0.00347,0,0,0.00694,
0,0,0,0.0625,0,0,0,0,0,
0.03125,0,0.31944,0.50347,0,0,0,0,0,
0,0.00347,0.01736,0.01389,0,0,0,0,0,
0,0,0.00347,0,0.00694,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
Table45
0.01389,0,0,0.00694,0,0.00347,0,0,0.00694,
0,0,0,0.0625,0,0,0,0,0,
0.03125,0,0.31944,0.50347,0,0,0,0,0,
0,0.00347,0.01736,0.01389,0,0,0,0,0,
0,0,0.00347,0,0.00694,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
Table46
0.01736,0,0,0.00694,0,0.00347,0,0,0.00694,
0,0,0,0.0625,0,0,0,0,0,
0.02778,0,0.31944,0.50347,0,0,0,0,0,
0,0.00347,0.01736,0.01389,0,0,0,0,0,
0,0,0.00347,0,0.00694,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
Table47
0.01736,0,0,0.00347,0,0.00347,0,0,0.00694,
0,0,0,0.07639,0,0,0,0,0,
0.02778,0.00694,0.3125,0.49306,0,0,0,0,0,
0,0.00347,0.01736,0.01389,0,0,0,0,0,
0,0,0.00347,0,0.00694,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
Table48
0.01389,0,0,0,0,0.00347,0,0,0.00694,
0,0,0,0.07986,0,0,0,0,0,
0.02778,0.00347,0.28819,0.49306,0,0,0,0,0,
0.00347,0.00347,0.02083,0.04167,0,0,0,0,0,
0,0,0,0,0.00694,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
Table49
0.01389,0,0,0,0,0.00347,0,0,0.00694,
0,0,0,0.07639,0,0,0,0,0,
0.02778,0,0.29167,0.49653,0,0,0,0,0,
0.00347,0.00347,0.02083,0.04167,0,0,0,0,0,
0,0,0,0,0.00694,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
Table50
0.01389,0,0,0,0,0.00347,0,0,0.00694,
0,0,0,0.07639,0,0,0,0,0,
0.02778,0,0.29167,0.49653,0,0,0,0,0,
0.00347,0.00347,0.02083,0.04167,0,0,0,0,0,
0,0,0,0,0.00694,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
Table51
0.01389,0,0,0,0,0.00347,0,0,0.00694,
0,0,0,0.07639,0,0,0,0,0,
0.02778,0,0.29167,0.49653,0,0,0,0,0,
0.00347,0.00347,0.02083,0.04167,0,0,0,0,0,
0,0,0,0,0.00694,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
Table52
0.01389,0,0,0,0,0.00347,0,0,0.00694,
0,0,0,0.07986,0,0,0,0,0,
0.02778,0,0.31944,0.49306,0,0,0,0,0,
0,0.00347,0.02083,0.01389,0,0,0,0,0,
0.00347,0,0,0,0.00694,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
Table53
0.01389,0,0,0,0,0.00347,0,0,0.00694,
0,0,0,0.07986,0,0,0,0,0,
0.02778,0,0.31944,0.49306,0,0,0,0,0,
0,0.00347,0.02083,0.01389,0,0,0,0,0,
0.00347,0,0,0,0.00694,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
Table54
0.01389,0,0,0,0,0.00347,0,0,0.00694,
0,0,0,0.07986,0,0,0,0,0,
0.02778,0,0.31944,0.49306,0,0,0,0,0,
0,0.00347,0.02083,0.01389,0,0,0,0,0,
0.00347,0,0,0,0.00694,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
Table55
0.01736,0,0,0,0,0.00347,0,0,0.00694,
0,0,0,0.07639,0,0,0,0,0,
0.02778,0.00347,0.31597,0.49653,0,0,0,0,0,
0,0,0.02083,0.01389,0,0,0,0,0,
0.00347,0,0,0,0.00694,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
Table56
0.01736,0,0,0,0,0.00347,0,0,0.00694,
0,0,0,0.07986,0,0,0,0,0,
0.03125,0,0.31597,0.49306,0,0,0,0,0,
0,0,0.02083,0.01389,0,0,0,0,0,
0.00347,0,0,0,0.00694,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
Table57
0.01736,0,0,0,0.00347,0,0,0,0.00694,
0,0,0,0.07639,0,0,0,0,0,
0.03125,0,0.32292,0.49653,0,0,0,0,0,
0,0,0.02083,0.01389,0,0,0,0,0,
0.00347,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table58
0.01736,0,0,0,0.00347,0,0,0,0.00694,
0,0,0,0.07639,0,0,0,0,0,
0.03125,0.00347,0.31944,0.49653,0,0,0,0,0,
0,0,0.02083,0.01389,0,0,0,0,0,
0.00347,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0.00694,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table59
0.26736,0,0.00347,0,0,0,0,0,0.01389,
0,0,0.00694,0.06944,0,0,0,0,0,
0.00694,0,0.05903,0.50347,0,0,0,0,0,
0.00694,0,0.02083,0.04167,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table60
0.26736,0,0.00347,0,0,0,0,0,0.01389,
0,0,0.00694,0.06944,0,0,0,0,0,
0.00694,0,0.05903,0.50347,0,0,0,0,0,
0.00694,0,0.02083,0.04167,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table61
0.26736,0,0.00347,0,0,0,0,0,0.01389,
0,0,0.00694,0.06944,0,0,0,0,0,
0.00694,0,0.05903,0.50347,0,0,0,0,0,
0.00694,0,0.02083,0.04167,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table62
0.26736,0,0.00347,0,0,0,0,0,0.01389,
0,0,0.00694,0.07292,0,0,0,0,0,
0.00694,0,0.05903,0.5,0,0,0,0,0,
0.00694,0,0.02083,0.04167,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table63
0.26736,0,0.00347,0,0,0,0,0,0.01389,
0,0,0,0.07986,0,0,0,0,0,
0.00694,0,0.06597,0.49306,0,0,0,0,0,
0.00694,0,0.02083,0.04167,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table64
0.26736,0,0.00347,0,0,0,0,0,0.01389,
0,0,0,0.07639,0,0,0,0,0,
0.00694,0,0.06597,0.49653,0,0,0,0,0,
0.00694,0,0.02083,0.04167,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
Table65
0.26736,0,0.00347,0,0,0,0,0,0.01389,
0,0,0.00347,0.07639,0,0,0,0,0,
0.00694,0,0.0625,0.49653,0,0,0,0,0,
0.00694,0,0.02083,0.04167,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,
